School ID,Name of School,"Elementary, Middle, or High School",ZIP Code,Adequate Yearly Progress Made? ,StandardTrack,OnTrue,CPS Performance Policy Level,Healthy Schools Certified?,Safety Icon ,Safety Score,Family Involvement Icon,Family Involvement Score,Environment Icon ,Environment Score,Instruction Icon ,Instruction Score,Leaders Icon ,Leaders Score ,Teachers Icon ,Teachers Score,Parent Engagement Icon ,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,3 Student Atte-1nce,Rate of Misconducts (per 100 students) ,3 Teacher Atte-1nce,Individualized Education Program Compliance Rate ,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read % ,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading % ,ISAT Value Add Math,ISAT Value Add Read,ISAT Value Add Color Math,ISAT Value Add Color Read,Students Taking  Algebra %,Students Passing  Algebra %,9th Grade EXPLORE (2009) ,9th Grade EXPLORE (2010) ,10th Grade PLAN (2009) ,10th Grade PLAN (2010) ,Net Change EXPLORE and PLAN,11th Grade 3 ACT (2011) ,Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students) ,General Services Route ,Freshman on Track Rate %,Community Area Number,Community Area Name
609902,Ralph H Metcalfe Elementary Community Academy,ES,60628,FALSE,FALSE,TRUE,Level 3,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,3,48,3,50,94.90%,22.3,95.50%,100.00%,43.2,20.9,27.5,26.2,47.3,42.7,51.1,34.6,60.5,57.6,13.6,40.7,18.2,12.6,-0.7,-0.3,Red,Yellow,24.6,84.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,489,48,-1,53,WEST PULLMAN
610141,Ravenswood Elementary School,ES,60613,FALSE,TRUE,FALSE,Level 2,FALSE,3,46,-1,-1,3,42,3,41,-1,-1,-1,-1,3,53,2,44,94.90%,8.1,95.70%,100.00%,78.7,-1,46.9,45.9,62.2,74.5,39.8,51.9,67.6,59.4,4.3,34.8,18.9,13.7,-0.4,-0.3,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,465,33,-1,6,LAKE VIEW
609903,Richard Edwards Elementary School,ES,60632,FALSE,FALSE,FALSE,Level 2,FALSE,3,48,3,48,2,38,3,41,3,49,3,49,3,49,3,47,95.30%,10.3,96.80%,96.10%,73.3,42.8,46.5,26.3,52.2,62.5,32.7,27.6,44.1,50.8,11,28.4,17.6,11.4,-0.7,-0.1,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1503,44,-1,57,ARCHER HEIGHTS
610291,Richard Henry Lee Elementary School,ES,60629,FALSE,FALSE,FALSE,Level 2,FALSE,3,59,-1,-1,3,46,2,35,-1,-1,-1,-1,-1,-1,-1,-1,95.00%,21.8,95.30%,96.10%,55.7,29.4,46.9,28.5,51.2,60.6,56.3,30.7,60.1,43.7,30.1,22.1,15.6,7.6,0,-0.3,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,832,44,-1,65,WEST LAWN
610239,Richard J Daley Elementary Academy,ES,60609,FALSE,FALSE,FALSE,Level 2,FALSE,2,29,3,40,2,37,3,46,3,50,3,42,2,46,3,47,94.90%,44.2,96.00%,98.40%,50.8,26.4,36.5,13.3,52.6,63.9,43.4,25.5,70.4,55.6,16.7,5.6,14.4,5.3,1,0.5,Green,Yellow,13.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,797,42,-1,61,NEW CITY
610102,Richard J Oglesby Elementary School,ES,60620,FALSE,FALSE,TRUE,Level 3,FALSE,3,44,3,40,3,49,3,49,3,43,2,32,2,46,2,46,94.40%,25.4,96.90%,100.00%,-1,-1,26.9,18.8,46.4,48.2,32.5,30.7,58.1,56.7,14.3,22.9,5.1,7.5,0.7,0.3,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,402,45,-1,71,AUBURN GRESHAM
610234,Richard Yates Elementary School,ES,60647,FALSE,FALSE,TRUE,Level 3,FALSE,3,42,-1,-1,4,66,4,73,-1,-1,-1,-1,3,51,4,55,93.70%,5.6,96.20%,98.60%,60.4,55.8,41.3,18,42.9,53.5,42.2,20.2,41.3,51.7,21.8,9.1,15.2,5.4,-0.2,-1,Yellow,Red,28.6,77.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,690,34,-1,22,LOGAN SQUARE
610350,Robert A Black Magnet Elementary School,ES,60619,TRUE,TRUE,FALSE,Level 1,FALSE,4,68,-1,-1,4,63,3,58,-1,-1,-1,-1,4,55,2,46,96.00%,0.4,93.70%,100.00%,-1,-1,46.1,59.9,61.7,73.1,37.4,58.4,54,55.4,18.5,33.3,20.1,21,0,0,Yellow,Yellow,20.4,36.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,474,47,-1,48,CALUMET HEIGHTS
609906,Robert Emmet Elementary School,ES,60644,FALSE,FALSE,FALSE,Level 2,FALSE,2,37,-1,-1,4,64,4,71,-1,-1,-1,-1,3,51,4,54,89.80%,30.1,94.80%,100.00%,68.1,67.4,28.8,17,48,67.3,15.1,27.4,56.9,63.4,8.9,20,12.9,13.3,1,1.2,Green,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,460,36,-1,25,AUSTIN
609929,Robert Fulton Elementary School,ES,60609,FALSE,FALSE,TRUE,Level 2,FALSE,3,46,3,41,4,63,4,63,3,53,2,39,2,45,3,49,95.10%,10.1,96.80%,100.00%,40.7,-1,17.9,10.3,41.2,40.9,50.4,7.9,70.8,49.6,10.6,6.4,9.6,1.1,0.9,-0.9,Green,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,466,43,-1,61,NEW CITY
609979,Robert Healy Elementary School,ES,60616,FALSE,TRUE,FALSE,Level 1,FALSE,4,63,-1,-1,3,54,2,36,-1,-1,-1,-1,-1,-1,-1,-1,96.60%,11.3,97.10%,99.10%,84,-1,72.1,62.8,63.4,80,64.3,68.5,61.4,69.3,38.6,52.9,45.1,29.9,-0.3,0.6,Yellow,Green,18.9,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1384,40,-1,60,BRIDGEPORT
610045,Robert H Lawrence Elementary School,ES,60617,FALSE,TRUE,TRUE,Level 3,FALSE,1,19,2,29,3,40,3,51,2,35,2,30,-1,-1,-1,-1,90.70%,14,95.30%,100.00%,56.7,35.9,9,14.6,41.2,31,8,15.8,37.3,40.6,5.3,15.8,2.7,3.4,-1.4,-1.3,Red,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,371,47,-1,51,SOUTH DEERING
609956,Robert L Grimes Elementary School,ES,60638,FALSE,TRUE,FALSE,Level 1,FALSE,4,79,4,64,3,56,3,59,4,72,4,71,3,53,3,49,95.20%,5,95.60%,100.00%,58.8,39.4,37.4,39.7,50.7,50.3,45.5,57.3,51,58.7,17.4,32.6,22.1,18.8,-0.4,0.6,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,486,44,-1,64,CLEARING
610252,Robert Nathaniel Dett Elementary School,ES,60612,FALSE,FALSE,FALSE,Level 1,FALSE,3,48,-1,-1,3,51,4,65,-1,-1,-1,-1,3,51,4,57,94.40%,6.9,94.80%,100.00%,84.3,58.8,29.4,16.2,37.9,55.4,31.4,26.7,56.3,29.6,8,12,24.4,15.4,0.4,1,Yellow,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,250,35,-1,28,NEAR WEST SIDE
610029,Rodolfo LozaFalse Bilingual & International Center Elementary School,ES,60622,FALSE,TRUE,FALSE,Level 2,FALSE,3,55,-1,-1,2,39,2,37,-1,-1,-1,-1,2,45,3,53,94.80%,0.9,96.20%,100.00%,70,38.7,31,29.5,44.7,54.3,38.9,34.7,55.6,50,15,20,9.3,11.3,-0.4,-0.2,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,319,35,-1,24,WEST TOWN
610091,Ronald Brown Elementary Community Academy,ES,60628,FALSE,FALSE,FALSE,Level 2,FALSE,2,31,2,26,3,52,2,33,3,48,3,45,3,52,4,55,93.80%,35.6,96.30%,98.10%,62.7,32,28,33.7,57.1,47.4,37.9,33,62.4,66.7,4,32,13.4,12.5,0.6,1.4,Yellow,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,283,48,-1,53,WEST PULLMAN
610282,Ronald E McNair Elementary School,ES,60651,FALSE,FALSE,TRUE,Level 3,FALSE,2,31,2,30,3,56,3,59,2,32,2,20,3,47,3,53,90.70%,52.8,96.50%,100.00%,65.4,47.7,36.6,27,47,55.1,36.1,26.8,45.7,54.9,4.5,9.1,9.8,5.6,-1.2,-1.7,Red,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,422,36,-1,25,AUSTIN
609826,Rosario CastellaFalses Elementary School,ES,60623,FALSE,FALSE,FALSE,Level 2,FALSE,2,36,2,24,2,34,2,20,1,17,2,31,2,46,3,48,96.30%,24.3,96.90%,100.00%,-1,-1,34.8,18.8,49.8,58.5,33.3,17.2,61,48.5,7.5,15.1,8,6.2,-0.8,-0.6,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,525,37,-1,30,SOUTH LAW-1LE
610056,Roswell B Mason Elementary School,ES,60623,FALSE,FALSE,TRUE,Level 3,FALSE,2,37,3,47,3,44,3,58,3,50,2,36,3,51,4,54,92.40%,31,95.00%,94.50%,48.4,-1,8.1,20.3,34.2,31.2,12.9,28.4,24.3,39.8,5.7,26.9,4.2,5.8,-2.1,-0.8,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,479,36,-1,29,FalseRTH LAW-1LE
610027,Rudyard Kipling Elementary School,ES,60620,FALSE,TRUE,FALSE,Level 2,FALSE,3,52,-1,-1,3,42,3,42,-1,-1,-1,-1,3,53,3,51,94.70%,23.4,96.00%,97.80%,76.2,52.5,49.7,44.4,64.5,58.2,51.6,46.3,57.1,50.3,13.7,31.4,20.9,21.2,-0.6,0.2,Red,Yellow,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,49,-1,73,WASHINGTON HEIGHTS
610250,Rueben Salazar Elementary Bilingual Center,ES,60610,FALSE,FALSE,FALSE,Level 2,FALSE,4,64,-1,-1,3,54,3,53,-1,-1,-1,-1,3,52,3,47,95.10%,44.6,95.80%,100.00%,68.3,33.1,61.7,50.8,53.3,75.7,43.6,60.2,54.3,65.6,22.6,64.5,20.5,15.5,0.9,0.3,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,444,33,-1,8,NEAR FalseRTH SIDE
609995,Rufus M Hitch Elementary School,ES,60646,FALSE,TRUE,FALSE,Level 1,TRUE,4,64,4,77,3,55,3,58,4,65,4,70,4,55,4,54,95.10%,3.7,96.60%,98.60%,73.7,27.6,62.2,51.7,50,67.8,56.5,54.8,52,63.3,22.9,37.5,29.5,24.7,-0.1,0,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,542,30,-1,10,FalseRWOOD PARK
609853,Salmon P Chase Elementary School,ES,60647,FALSE,FALSE,FALSE,Level 2,FALSE,3,55,2,28,3,59,2,39,2,25,2,27,-1,-1,-1,-1,95.40%,18.5,95.80%,98.60%,63,26.7,40.6,25,57.3,72.1,47.1,36.8,70.2,56.8,23.1,23.1,17.1,11,-0.6,0.1,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,504,35,-1,22,LOGAN SQUARE
609943,Samuel Gompers Fine Arts Options Elementary School,ES,60628,FALSE,TRUE,FALSE,Level 2,FALSE,2,34,3,42,3,48,3,52,3,57,3,59,3,49,3,47,93.60%,54.2,96.00%,100.00%,-1,-1,36.9,30.1,57.9,56.5,36.8,29.5,67.5,56.3,3.9,15.7,13.5,8.5,0.4,-0.7,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,285,48,-1,53,WEST PULLMAN
610155,Sauganash Elementary School,ES,60646,TRUE,TRUE,FALSE,Level 1,FALSE,5,99,-1,-1,4,76,4,61,-1,-1,-1,-1,-1,-1,-1,-1,96.30%,1.5,95.40%,92.90%,85.6,50.4,68.5,75.7,66.9,70.2,81.4,80.1,58.7,57.8,57.1,69.6,49.1,34.5,2.2,0.3,Green,Yellow,35.7,78.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,549,31,-1,12,FOREST GLEN
609805,Scott Joplin Elementary School,ES,60620,FALSE,FALSE,TRUE,Level 3,FALSE,2,35,2,29,3,44,3,53,3,45,2,34,3,52,3,50,95.00%,44.5,94.60%,97.70%,-1,-1,27.8,27.4,66.9,49.4,33.1,29.6,49.7,61.6,11.8,31.4,9.8,12.2,0.2,0.7,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,538,43,-1,71,AUBURN GRESHAM
609968,Sharon Christa McAuliffe Elementary School,ES,60647,FALSE,TRUE,TRUE,Level 3,TRUE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,3,52,4,56,93.90%,14.2,95.70%,98.90%,64.7,25.1,34.4,24.4,39.5,56.1,27.5,21.6,37.5,44.7,-1,-1,10.4,11,-1,-0.9,Red,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,862,34,-1,20,HERMOSA
610157,Sidney Sawyer Elementary School,ES,60632,FALSE,TRUE,FALSE,Level 2,FALSE,3,57,2,30,3,41,2,39,2,24,2,29,3,49,3,52,96.80%,7.4,96.40%,100.00%,67.8,-1,37,34.9,58.5,65.8,36.8,44.2,57.5,54.1,19.1,27,18.7,12.7,-0.4,0.4,Red,Yellow,17.6,82.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1846,44,-1,63,GAGE PARK
610283,Simon Guggenheim Elementary School,ES,60621,FALSE,FALSE,TRUE,Level 3,FALSE,2,30,-1,-1,2,38,2,22,-1,-1,-1,-1,3,48,3,47,90.90%,29.5,93.10%,100.00%,-1,-1,3.5,9.8,33.3,31.6,16.2,15.3,38.6,40.9,4.5,13.6,4.2,6.6,-1.7,0.9,Red,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,291,45,-1,68,ENGLEWOOD
610521,Sir Miles Davis Magnet Elementary Academy,ES,60636,FALSE,FALSE,TRUE,Level 3,FALSE,2,35,-1,-1,3,51,3,54,-1,-1,-1,-1,-1,-1,-1,-1,93.00%,57.8,94.50%,100.00%,63.9,62.3,24.8,14.1,43.1,52,22.6,17.1,49.1,45.5,4.4,13.3,5.9,3.2,0,-0.9,Yellow,Red,25.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,354,43,-1,67,WEST ENGLEWOOD
610534,Skinner Falserth,ES,60610,TRUE,TRUE,FALSE,Falset EFalseugh Data,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,4,64,3,52,96.40%,0,97.80%,100.00%,83.3,83,100,100,74.1,76,-1,-1,-1,-1,-1,-1,100,100,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,242,33,-1,8,NEAR FalseRTH SIDE
610226,Socorro Sandoval Elementary School,ES,60629,FALSE,FALSE,TRUE,Level 3,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,2,44,3,50,95.80%,3.7,96.50%,98.90%,77.3,47.9,44.1,23,53,61.5,-1,-1,-1,-1,-1,-1,15.9,9.1,-0.5,-0.5,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1186,44,-1,63,GAGE PARK
610160,Songhai Elementary Learning Institute,ES,60628,FALSE,FALSE,TRUE,Level 3,FALSE,1,17,-1,-1,3,47,3,54,-1,-1,-1,-1,2,46,2,46,89.50%,84.7,95.40%,100.00%,24.8,-1,13.8,16.3,35.8,36.8,25.6,22.5,70,67.2,7.4,25.9,3.6,3.6,0.1,-1.4,Yellow,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,352,48,-1,53,WEST PULLMAN
609990,South Loop Elementary School,ES,60605,TRUE,TRUE,FALSE,Level 1,FALSE,5,84,4,66,2,34,2,36,3,57,3,46,4,54,2,46,95.30%,12.7,97.20%,100.00%,89,70.1,81.7,80.1,63.5,66.8,72,68.7,70.9,71.6,27.3,40.9,54.2,48.8,1,1.5,Green,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,795,38,-1,33,NEAR SOUTH SIDE
610530,South Shore Fine Arts Academy,ES,60637,FALSE,TRUE,FALSE,Falset EFalseugh Data,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,4,56,4,55,93.60%,22.4,96.30%,100.00%,77.2,46.5,29.2,20.8,40,54.5,-1,-1,-1,-1,-1,-1,20.8,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,255,46,-1,43,SOUTH SHORE
610183,Spencer TechFalselogy Academy,ES,60644,FALSE,FALSE,FALSE,Level 2,FALSE,2,35,3,50,3,57,4,71,4,66,3,56,3,50,4,55,92.50%,24.1,96.00%,100.00%,55.3,44.9,26.1,21.5,56,50,36,29.4,56.6,61.4,9.4,21.9,10.7,11,0.7,1.7,Green,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,811,36,-1,25,AUSTIN
609880,Stephen Decatur Classical Elementary School,ES,60645,TRUE,TRUE,FALSE,Level 1,FALSE,5,99,5,99,5,99,5,99,5,99,5,99,3,52,2,46,96.20%,2.8,95.40%,100.00%,100,97.2,98.6,98.6,50.7,61.3,100,100,48.1,78.6,-1,-1,93.6,93.6,0.2,-1,Yellow,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,289,32,-1,2,WEST RIDGE
609933,Stephen F Gale Elementary Community Academy,ES,60626,FALSE,TRUE,TRUE,Level 3,FALSE,2,39,2,31,2,35,2,27,2,33,2,29,2,45,2,43,92.10%,34.8,95.20%,100.00%,40.1,15.5,18.7,17.9,49.3,39.3,32.4,24.8,46.2,48.9,7.5,22.5,7.6,6.9,-0.5,0,Yellow,Yellow,20.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,532,32,-1,1,ROGERS PARK
609976,Stephen K Hayt Elementary School,ES,60660,FALSE,TRUE,FALSE,Level 1,FALSE,4,72,4,61,3,52,3,44,3,48,4,66,-1,-1,-1,-1,95.60%,55.6,96.00%,99.30%,78.2,59.2,50.8,46.9,56.9,66.5,55.5,46.3,61.5,57.5,26.7,39.5,28.6,23.2,0.3,0.1,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1000,32,-1,77,EDGEWATER
610191,Stone Elementary Scholastic Academy,ES,60659,TRUE,TRUE,FALSE,Level 1,FALSE,4,78,-1,-1,3,55,3,43,-1,-1,-1,-1,4,55,3,47,96.40%,1.9,96.00%,100.00%,83.2,46.2,62.8,67.5,59.9,56.7,62,68.8,59.9,59.4,40,47.3,45.7,44.7,0.3,1.7,Yellow,Green,57.1,56.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,646,32,-1,2,WEST RIDGE
610405,Suder Montessori Magnet Elementary School,ES,60612,TRUE,TRUE,FALSE,Level 1,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,96.60%,6.5,95.70%,100.00%,82.2,60.7,61.3,50.9,58,59.5,-1,-1,-1,-1,-1,-1,40.7,29.2,0.7,-0.2,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,351,38,-1,28,NEAR WEST SIDE
610249,Talman Elementary School,ES,60632,FALSE,TRUE,FALSE,Level 1,FALSE,5,99,5,99,5,99,5,99,5,85,5,81,4,57,3,48,96.20%,9.2,95.50%,100.00%,50.6,-1,54.7,22.6,71.6,75,56,42.2,76.7,62.8,11.1,25.9,27.3,16.5,0.5,0.7,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,376,43,-1,63,GAGE PARK
610396,Tarkington School of Excellence Elementary School,ES,60629,FALSE,TRUE,FALSE,Level 2,FALSE,3,48,-1,-1,2,39,3,40,-1,-1,-1,-1,3,49,4,56,95.90%,10.5,96.60%,100.00%,-1,-1,36.3,34.5,56,53.7,30.6,36.7,53.4,56.1,6.3,10.7,13.4,9.7,-0.9,-0.2,Red,Yellow,26.1,53.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1070,44,-1,66,CHICAGO LAWN
609921,Telpochcalli Elementary School,ES,60623,FALSE,TRUE,TRUE,Level 3,FALSE,3,42,3,48,1,19,2,22,5,82,4,69,4,55,3,51,95.40%,2.7,94.70%,96.40%,31.3,-1,31.8,13.6,50.8,66.2,30.8,25.4,51.6,54.4,4.5,18.2,8.4,7.3,-0.1,0.9,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,285,39,-1,30,SOUTH LAW-1LE
609991,Theodore Herzl Elementary School,ES,60623,FALSE,FALSE,TRUE,Level 3,FALSE,3,41,-1,-1,3,53,4,65,-1,-1,-1,-1,-1,-1,-1,-1,90.80%,23.9,97.00%,96.00%,62.6,35.6,13.5,16.3,63.3,50.4,22.1,22.1,65.7,67.6,0,10.5,4.6,3.8,0.1,0,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,512,36,-1,29,FalseRTH LAW-1LE
610178,Theophilus Schmid Elementary School,ES,60628,FALSE,TRUE,FALSE,Level 2,FALSE,3,46,-1,-1,2,31,3,53,-1,-1,-1,-1,2,41,3,52,92.10%,67.1,96.30%,100.00%,62.8,45.2,35.8,22.6,51.9,58.5,47.1,43.1,56.3,54.2,13.3,20,17.1,6.7,-0.4,-0.7,Yellow,Yellow,43.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,48,-1,50,PULLMAN
609794,Thomas A Edison Regional Gifted Center Elementary School,ES,60625,TRUE,TRUE,FALSE,Level 1,FALSE,5,91,-1,-1,4,64,3,56,-1,-1,-1,-1,4,55,4,57,96.60%,1.9,96.30%,100.00%,-1,-1,92,97.8,52.8,57.6,93.1,98.9,55.2,60.4,80,96.7,79,88.4,1.8,1.6,Green,Green,31.8,78.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,31,-1,14,ALBANY PARK
609987,Thomas A Hendricks Elementary Community Academy,ES,60609,FALSE,TRUE,TRUE,Level 3,FALSE,2,33,-1,-1,4,67,4,78,-1,-1,-1,-1,3,51,3,52,91.20%,61.8,95.60%,100.00%,58.7,60,31.6,12.1,41.1,50,48.5,16.7,71.9,54.9,7.5,32.5,8.5,1,0.9,-2.3,Green,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,307,42,-1,37,FULLER PARK
609851,Thomas Chalmers Specialty Elementary School,ES,60608,FALSE,FALSE,TRUE,Level 3,FALSE,2,34,4,76,2,39,3,45,5,88,4,78,-1,-1,-1,-1,94.40%,3.4,97.30%,100.00%,37.5,-1,7.5,10.3,35.8,12.8,17.2,21.9,31.4,57.6,0,12.5,2.1,4.9,-0.7,1.2,Yellow,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,39,-1,29,FalseRTH LAW-1LE
609896,Thomas Drummond Elementary School,ES,60622,TRUE,FALSE,FALSE,Level 1,FALSE,4,72,-1,-1,3,59,3,46,-1,-1,-1,-1,4,58,3,48,95.20%,0.3,96.70%,97.50%,71.3,-1,68.6,69.3,66.3,75.3,37.7,42.9,43.3,61.3,0,0,34,34,0,0.4,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,352,35,-1,22,LOGAN SQUARE
610002,Thomas Hoyne Elementary School,ES,60617,FALSE,FALSE,FALSE,Level 1,FALSE,4,67,4,66,4,77,4,73,4,67,4,66,-1,-1,-1,-1,94.80%,0,95.40%,100.00%,40.2,-1,36.2,42.7,56.3,61.7,54,65,50,50,14.6,41.5,23.4,14,0.7,0,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,47,-1,48,CALUMET HEIGHTS
610295,Thomas J Higgins Elementary Community Academy,ES,60643,FALSE,FALSE,FALSE,Level 1,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,3,49,3,53,95.20%,0.5,95.20%,100.00%,62,30.4,35.7,25.2,58.3,63.7,43.6,35.3,63.8,57,9.1,20.5,19.1,9.8,1.7,0.4,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,369,49,-1,53,WEST PULLMAN
610220,Thomas J Waters Elementary School,ES,60625,FALSE,TRUE,FALSE,Level 1,FALSE,5,85,-1,-1,3,56,3,54,-1,-1,-1,-1,3,52,3,49,96.10%,0.4,95.10%,100.00%,70.4,31.2,51.1,59,42,44.2,49.6,54.7,61.6,50.8,22.7,61.4,27.2,28.5,0.2,0.6,Yellow,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,590,31,-1,4,LINCOLN SQUARE
609895,Turner-Drew Elementary Language Academy,ES,60620,TRUE,TRUE,FALSE,Level 1,FALSE,3,56,3,56,3,48,3,51,4,75,4,66,-1,-1,-1,-1,95.80%,24,95.20%,100.00%,80.2,54.2,46.3,46,54.5,60.5,68.8,55.3,57.9,52.2,18.4,44.9,24.2,23.2,0.1,0.9,Yellow,Green,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,373,48,-1,49,ROSELAND
610504,Velma F Thomas Early Childhood Center,ES,60609,-1,TRUE,-1,-1,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,4,55,4,57,,0,95.60%,100.00%,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,39,-1,59,MCKINLEY PARK
609989,Victor Herbert Elementary School,ES,60612,FALSE,FALSE,FALSE,Level 1,FALSE,3,50,3,52,4,64,4,72,3,48,3,50,3,50,3,52,92.80%,10.3,96.20%,100.00%,58.4,26,53.3,34.9,63.7,83.5,53.8,29,73.9,58.1,25,25,30,10.3,2.1,-0.8,Green,Yellow,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,398,38,-1,28,NEAR WEST SIDE
609944,Virgil Grissom Elementary School,ES,60633,FALSE,TRUE,FALSE,Level 2,FALSE,4,62,4,66,3,51,4,64,4,69,5,87,-1,-1,-1,-1,95.50%,2.5,96.40%,100.00%,84.4,51.6,53.4,47.7,45.5,60.2,50,45.7,62,54.3,23.5,44.1,22,17.7,-1.1,-1.5,Red,Red,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,330,47,-1,55,HEGEWISCH
610363,Walt Disney Magnet Elementary School,ES,60613,FALSE,TRUE,FALSE,Level 1,FALSE,-1,,-1,-1,-1,,-1,,-1,-1,-1,-1,-1,-1,-1,-1,96.40%,7.7,96.40%,100.00%,-1,53.8,63.9,64.9,54.7,64.1,72.8,69.6,59.9,51,38.7,53.3,46,35.7,0.4,0.6,Green,Green,20,74.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1651,32,-1,3,UPTOWN
